,league,season,team,player,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup,previous_season_position,is_in_europe,prev_minutes_per_match_1,prev_full_matches_played_1,prev_xg_performance_1,prev_npxg_performance_1,prev_xg_per_shot_1,prev_penalty_taker_1,prev_goals_per_90_1,prev_assists_per_90_1,prev_ga_per_90_1,prev_xg_per_90_1,prev_xa_per_90_1,prev_goals_1,prev_goals_2,main_pos,position_1,position_2,position_3,position_4
823,ENG-Premier League,2223,Leicester,james maddison,1,2022,75,6818,F M S,30,2485,10,8.489387180656195,9,6.967049431055784,9,7.773198906332254,85,69,10,0,15.354668013751507,6.399377454072237,8.0,0.0,70.85714285714286,27.555555555555557,5.503288106992841,5.503288106992841,0.09023210962509944,0.0,0.43548387096774194,0.29032258064516125,0.7258064516129032,0.23576777031074367,0.20591873553536472,12,0,3,0,0,1,0
1595,ENG-Premier League,2324,Tottenham,james maddison,1,2023,82,6818,M S,28,2206,4,6.2975962068885565,4,6.2975962068885565,9,7.142374597489834,57,66,5,0,20.873470183461905,12.04095826484263,8.0,0.0,82.83333333333333,27.61111111111111,1.5106128193438053,2.0329505689442158,0.09987514330183758,1.0,0.36217303822937624,0.32595573440643866,0.688128772635815,0.3074627147923773,0.28152430646676174,10,12,2,0,1,0,0
2149,ENG-Premier League,2425,Tottenham,james maddison,1,2024,82,6818,M S,31,1851,9,5.8936047330498695,9,5.8936047330498695,7,6.016693122684956,39,42,6,0,15.656851299107075,7.841132877394557,5.0,1.0,78.78571428571429,24.511111111111113,-2.2975962068885565,-2.2975962068885565,0.11048414398050099,0.0,0.16319129646418856,0.3671804170444243,0.5303717135086128,0.25692822240252494,0.2913933425993132,4,10,2,0,1,0,0
167,ENG-Premier League,2122,Crystal Palace,james mcarthur,1,2021,78,633,M S,21,1433,0,0.3072257936000824,0,0.3072257936000824,3,1.2701929826289415,9,16,3,0,4.852488286793232,3.7392180785536766,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,1,0,0
709,ENG-Premier League,2223,Crystal Palace,james mcarthur,1,2022,78,633,S,4,42,0,0.0,0,0.0,0,0.0,0,0,0,0,0.061272621154785156,0.061272621154785156,12.0,0.0,68.23809523809524,15.922222222222222,-0.3072257936000824,-0.3072257936000824,0.03413619928889804,0.0,0.0,0.1884159106769016,0.1884159106769016,0.019295409228197776,0.07977485585248062,0,0,4,0,0,0,1
311,ENG-Premier League,2122,Manchester City,james mcatee,1,2021,88,10126,S,2,15,0,0.08864869922399521,0,0.08864869922399521,0,0.0,1,0,0,0,0.08864869922399521,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,0,0,1
1435,ENG-Premier League,2324,Manchester City,james mcatee,1,2023,88,10126,F M S,31,1848,3,3.202349577099085,2,2.4411807619035244,3,3.0651655746623874,26,28,2,0,7.374102478846908,2.796986948233098,1.0,1.0,7.5,0.16666666666666666,-0.08864869922399521,-0.08864869922399521,0.08864869922399521,0.0,0.0,0.0,0.0,0.5318921953439713,0.0,0,0,3,0,0,1,0
2002,ENG-Premier League,2425,Manchester City,james mcatee,1,2024,88,10126,M S,15,341,3,2.566829100251198,3,2.566829100251198,0,0.8544101417064667,12,3,1,0,3.394278069958091,0.7336818743497133,1.0,1.0,59.61290322580645,20.533333333333335,-0.20234957709908485,-0.4411807619035244,0.12316729142688788,1.0,0.1461038961038961,0.1461038961038961,0.2922077922077922,0.1559585833002801,0.1492775442205708,3,0,2,0,1,0,0
2566,ENG-Premier League,2526,Nottingham Forest,james mcatee,1,2025,249,10126,M S,4,120,0,0.01315337885171175,0,0.01315337885171175,0,0.2934955358505249,1,3,0,0,0.33312509674578905,0.03962956089526415,16.0,1.0,22.733333333333334,3.7888888888888888,0.4331708997488022,0.4331708997488022,0.21390242502093315,0.0,0.7917888563049854,0.0,0.7917888563049854,0.6774622258727502,0.22550414297238125,3,3,2,0,1,0,0
1386,ENG-Premier League,2324,Liverpool,james mcconnell,1,2023,87,11811,S,3,3,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,0,0,1
283,ENG-Premier League,2122,Liverpool,james milner,1,2021,87,489,D M S,24,836,0,0.34471179731190205,0,0.34471179731190205,1,2.1824410259723663,10,22,2,0,7.414488084614277,6.516797125339508,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,1,0,0
854,ENG-Premier League,2223,Liverpool,james milner,1,2022,87,489,D M S,31,841,0,0.38700058683753014,0,0.38700058683753014,1,1.6215140726417303,7,14,2,0,5.001216296106577,3.9429658446460962,2.0,1.0,34.833333333333336,9.28888888888889,-0.34471179731190205,-0.34471179731190205,0.0344711797311902,0.0,0.0,0.10765550239234449,0.10765550239234449,0.03711012172018084,0.23495178509271886,0,0,2,0,1,0,0
1219,ENG-Premier League,2324,Brighton,james milner,1,2023,220,489,D M S,15,788,0,0.2864724565297365,0,0.2864724565297365,2,1.4874638468027115,5,16,3,0,4.586263053119183,4.168471843004227,6.0,1.0,27.129032258064516,9.344444444444445,-0.38700058683753014,-0.38700058683753014,0.055285798119647164,0.0,0.0,0.1070154577883472,0.1070154577883472,0.0414150449647773,0.17352707079400204,0,0,2,0,1,0,0
1787,ENG-Premier League,2425,Brighton,james milner,1,2024,220,489,M S,4,177,0,0.19204899668693542,0,0.19204899668693542,0,0.2607630733400583,2,4,1,0,0.5119482576847076,0.20502541214227676,11.0,0.0,52.53333333333333,8.755555555555556,-0.2864724565297365,-0.2864724565297365,0.057294491305947305,0.0,0.0,0.22842639593908629,0.22842639593908629,0.03271893539045214,0.16988800280741628,0,0,2,0,1,0,0
2323,ENG-Premier League,2526,Brighton,james milner,1,2025,220,489,M S,7,175,1,0.7611688375473022,0,0.0,1,0.4633796475827694,1,4,1,0,0.5852794460952282,0.5852794460952282,5.0,0.0,44.25,1.9666666666666666,-0.19204899668693542,-0.19204899668693542,0.09602449834346771,0.0,0.0,0.0,0.0,0.09765203221369598,0.13259139322375849,0,0,2,0,1,0,0
1415,ENG-Premier League,2324,Luton,james shea,1,2023,256,11724,S,1,10,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,0,0,1
123,ENG-Premier League,2122,Burnley,james tarkowski,1,2021,92,1665,D,35,3108,1,2.987051802687347,1,2.987051802687347,2,0.48769210651516914,22,10,11,0,5.56948065944016,5.258061533793807,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0
744,ENG-Premier League,2223,Everton,james tarkowski,1,2022,72,1665,D,38,3420,1,3.02016625367105,1,3.02016625367105,1,3.46320622228086,31,15,6,0,6.181014558300376,5.973101237788796,16.0,0.0,88.8,34.53333333333333,-1.987051802687347,-1.987051802687347,0.13577508194033394,0.0,0.02895752895752896,0.05791505791505792,0.08687258687258688,0.08649763907395792,0.014122358296771309,1,0,1,1,0,0,0
1337,ENG-Premier League,2324,Everton,james tarkowski,1,2023,72,1665,D,38,3420,1,3.3438648656010628,1,3.3438648656010628,1,2.9575961800292134,25,21,11,0,6.766535404138267,6.192924220114946,17.0,0.0,90.0,38.0,-2.02016625367105,-2.02016625367105,0.09742471786035646,0.0,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.07947805930713289,0.09113700584949631,1,1,1,1,0,0,0
1872,ENG-Premier League,2425,Everton,james tarkowski,1,2024,72,1665,D,33,2926,1,1.2661416758783162,1,1.2661416758783162,1,2.7973302034661174,15,16,6,0,5.207525005564094,4.634369108825922,12.0,0.0,90.0,38.0,-2.3438648656010628,-2.3438648656010628,0.13375459462404252,0.0,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.08799644383160692,0.0778314784218214,1,1,1,1,0,0,0
2415,ENG-Premier League,2526,Everton,james tarkowski,1,2025,72,1665,D,11,990,0,0.4543452709913254,0,0.4543452709913254,0,0.4657561630010605,2,5,2,0,1.6191025106236339,1.3391985716298223,8.0,0.0,88.66666666666667,32.51111111111111,-0.26614167587831616,-0.26614167587831616,0.08440944505855441,0.0,0.030758714969241284,0.030758714969241284,0.06151742993848257,0.03894489091901861,0.08604228240326403,1,1,1,1,0,0,0
168,ENG-Premier League,2122,Crystal Palace,james tomkins,1,2021,78,530,D S,8,540,1,0.6890930850058794,1,0.6890930850058794,0,0.35278259217739105,4,2,2,0,0.48590201139450073,0.40568530559539795,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0
710,ENG-Premier League,2223,Crystal Palace,james tomkins,1,2022,78,530,D S,6,340,1,0.7290570810437202,1,0.7290570810437202,0,0.0,3,0,1,1,0.10638929903507233,0.06696999818086624,12.0,0.0,67.5,6.0,0.3109069149941206,0.3109069149941206,0.17227327125146985,0.0,0.16666666666666666,0.0,0.16666666666666666,0.1148488475009799,0.05879709869623184,1,0,1,1,0,0,0
1306,ENG-Premier League,2324,Crystal Palace,james tomkins,1,2023,78,530,S,4,4,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,11.0,0.0,56.666666666666664,3.7777777777777777,0.27094291895627975,0.27094291895627975,0.24301902701457342,0.0,0.2647058823529412,0.0,0.2647058823529412,0.19298569792333772,0.0,1,1,4,0,0,0,1
1249,ENG-Premier League,2324,Burnley,james trafford,1,2023,92,9077,GK,28,2520,0,0.0,0,0.0,0,0.0,0,0,2,0,2.3824947578832507,2.3824947578832507,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2494,ENG-Premier League,2526,Manchester City,james trafford,1,2025,88,9077,GK,3,270,0,0.0,0,0.0,0,0.0,0,0,0,0,1.4181099254637957,1.4181099254637957,13.0,1.0,90.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
414,ENG-Premier League,2122,Southampton,james ward-prowse,1,2021,74,843,M,36,3222,10,5.089495945721865,6,2.044821010902524,5,6.395678853616118,55,71,3,1,11.12964179739356,9.245460629463196,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,1,0,0
986,ENG-Premier League,2223,Southampton,james ward-prowse,1,2022,74,843,M,38,3378,9,5.408911099657416,7,2.3642341531813145,4,6.058508426882327,44,72,6,0,10.5485019069165,8.641763718798757,15.0,0.0,89.5,35.8,4.910504054278135,3.955178989097476,0.09253628992221573,1.0,0.2793296089385475,0.13966480446927376,0.4189944134078213,0.14216469122128114,0.1786502473077128,10,0,2,0,1,0,0
1619,ENG-Premier League,2324,West Ham,james ward-prowse,1,2023,81,843,M S,37,3025,7,5.6392913637682796,5,4.116953688673675,7,8.108484361320734,44,64,4,0,11.991799759678543,7.065227452665567,14.0,1.0,88.89473684210526,37.53333333333333,3.5910889003425837,4.6357658468186855,0.12292979771948674,1.0,0.23978685612788633,0.10657193605683837,0.3463587921847247,0.14410953196245338,0.16141674316737994,9,10,2,0,1,0,0
2085,ENG-Premier League,2425,Nottingham Forest,james ward-prowse,1,2024,249,843,M S,24,1449,1,1.2941841231659055,1,1.2941841231659055,2,3.261906538158655,14,24,2,1,5.538908100686967,2.9147418392822146,17.0,0.0,81.75675675675676,33.611111111111114,1.3607086362317204,0.8830463113263249,0.12816571281291544,1.0,0.20826446280991734,0.20826446280991734,0.4165289256198347,0.16778056950054385,0.24124416281615405,7,9,2,0,1,0,0
2633,ENG-Premier League,2526,West Ham,james ward-prowse,1,2025,81,843,M,5,417,0,0.10974198207259178,0,0.10974198207259178,0,1.4593449532985687,2,12,0,0,0.5672934018075466,0.45175231993198395,19.0,0.0,60.375,16.1,-0.2941841231659055,-0.2941841231659055,0.09244172308327896,0.0,0.06211180124223602,0.12422360248447203,0.18633540372670804,0.08038410702893822,0.20260289056886055,1,7,2,0,1,0,0
2368,ENG-Premier League,2526,Chelsea,jamie bynoe-gittens,1,2025,80,10542,M S,9,220,0,0.6133146677166224,0,0.6133146677166224,0,0.27195607125759125,6,6,0,0,1.9060170128941536,1.130567530170083,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,1,0,0
1596,ENG-Premier League,2324,Tottenham,jamie donley,1,2023,82,12118,S,3,3,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,0,0,1
225,ENG-Premier League,2122,Leeds,jamie shackleton,1,2021,245,8721,D M S,14,692,0,0.16730489768087864,0,0.16730489768087864,0,0.01333060022443533,4,1,4,0,1.521284120157361,1.340648977085948,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,1,0,0
255,ENG-Premier League,2122,Leicester,jamie vardy,1,2021,75,755,F S,25,1807,15,9.991950891911983,15,9.991950891911983,2,1.6055144965648651,54,18,2,0,12.636008812114596,1.9982727896422148,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,1,0
824,ENG-Premier League,2223,Leicester,jamie vardy,1,2022,75,755,F S,37,1832,3,6.644154226407409,3,5.882985373958945,4,1.7369483597576618,28,14,1,0,8.837213728576899,1.4230754468590021,8.0,0.0,72.28,20.07777777777778,5.0080491080880165,5.0080491080880165,0.1850361276279997,0.0,0.7470946319867182,0.0996126175982291,0.8467072495849474,0.4976621916281563,0.0799647507973646,15,0,3,0,0,1,0
1952,ENG-Premier League,2425,Leicester,jamie vardy,1,2024,75,755,F,35,2890,9,12.219386659562588,8,10.697048958390951,4,3.737534761428833,58,19,5,0,14.040310747921467,0.9949070662260056,21.0,0.0,49.513513513513516,20.355555555555554,-3.6441542264074087,-2.8829853739589453,0.23729122237169317,1.0,0.14737991266375547,0.19650655021834063,0.3438864628820961,0.3264049565374819,0.08533043252084584,3,15,3,0,0,1,0
415,ENG-Premier League,2122,Southampton,jan bednarek,1,2021,74,6042,D S,31,2637,4,2.7923311796039343,4,2.7923311796039343,0,0.36588149331510067,19,6,10,0,6.621771225705743,6.355030441656709,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0
575,ENG-Premier League,2223,Aston Villa,jan bednarek,1,2022,71,6042,D S,23,1772,0,0.34422395937144756,0,0.34422395937144756,0,0.14729679748415947,8,3,5,0,1.4835356585681438,1.4707852583378553,14.0,0.0,85.06451612903226,29.3,1.2076688203960657,1.2076688203960657,0.14696479892652287,0.0,0.13651877133105803,0.0,0.13651877133105803,0.09530140544723326,0.012487422980037565,4,0,1,1,0,0,0
2113,ENG-Premier League,2425,Southampton,jan bednarek,1,2024,74,6042,D,30,2538,2,1.0302477153018117,2,1.0302477153018117,0,0.3539321832358837,5,5,7,0,6.619636853225529,6.190516717731953,21.0,0.0,77.04347826086956,19.68888888888889,-0.34422395937144756,-0.34422395937144756,0.043027994921430945,0.0,0.0,0.0,0.0,0.01748315820735343,0.007481214319172884,0,4,1,1,0,0,0
658,ENG-Premier League,2223,Brighton,jan paul van hecke,1,2022,220,10807,D S,8,288,0,0.5538489818572998,0,0.5538489818572998,0,0.0,2,0,2,0,0.29887180402874947,0.27959340438246727,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0
1220,ENG-Premier League,2324,Brighton,jan paul van hecke,1,2023,220,10807,D M S,28,2365,0,1.5838892180472612,0,1.5838892180472612,0,0.48821631632745266,15,10,4,0,11.12253069318831,10.831943391822278,6.0,1.0,36.0,3.2,-0.5538489818572998,-0.5538489818572998,0.2769244909286499,0.0,0.0,0.0,0.0,0.1730778068304062,0.0,0,0,2,0,1,0,0
1788,ENG-Premier League,2425,Brighton,jan paul van hecke,1,2024,220,10807,D S,34,2962,1,1.0002109874039888,1,1.0002109874039888,1,1.558699306100607,17,16,6,1,14.846226522698998,13.811430538073182,11.0,0.0,84.46428571428571,26.27777777777778,-1.5838892180472612,-1.5838892180472612,0.10559261453648408,0.0,0.0,0.0,0.0,0.060274853963743553,0.018579056435294183,0,0,1,1,0,0,0
2324,ENG-Premier League,2526,Brighton,jan paul van hecke,1,2025,220,10807,D,11,990,1,0.8816723357886076,1,0.8816723357886076,0,0.07836426794528961,7,2,3,0,3.6437350884079933,3.409485824406147,5.0,0.0,87.11764705882354,32.91111111111111,-0.0002109874039888382,-0.0002109874039888382,0.058835940435528755,0.0,0.03038487508440243,0.03038487508440243,0.06076975016880486,0.030391285910317013,0.04736088371001169,1,0,1,1,0,0,0
256,ENG-Premier League,2122,Leicester,jannik vestergaard,1,2021,75,111,D S,10,561,0,0.03875559940934181,0,0.03875559940934181,0,0.06727150082588196,1,1,2,0,3.7835578061640263,3.7835578061640263,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0
1953,ENG-Premier League,2425,Leicester,jannik vestergaard,1,2024,75,111,D S,18,1411,0,0.11154495272785425,0,0.11154495272785425,0,0.07185124978423119,3,3,5,0,3.8136451300233603,3.7925947066396475,21.0,0.0,56.1,6.233333333333333,-0.03875559940934181,-0.03875559940934181,0.03875559940934181,0.0,0.0,0.0,0.0,0.006217475841070879,0.01079221938383133,0,0,1,1,0,0,0
444,ENG-Premier League,2122,Tottenham,japhet tanganga,1,2021,82,8222,D S,11,751,0,0.44864410534501076,0,0.44864410534501076,0,0.24557200074195862,7,2,2,1,1.5058241300284863,1.3856447152793407,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0
1025,ENG-Premier League,2223,Tottenham,japhet tanganga,1,2022,82,8222,D S,4,153,0,0.0,0,0.0,0,0.0,0,0,0,0,0.058575499802827835,0.058575499802827835,4.0,1.0,68.27272727272727,8.344444444444445,-0.44864410534501076,-0.44864410534501076,0.06409201504928726,0.0,0.0,0.0,0.0,0.05376560516784416,0.02942940088785123,0,0,1,1,0,0,0
1387,ENG-Premier League,2324,Liverpool,jarell quansah,1,2023,87,10187,D S,17,1182,2,1.4266883935779333,2,1.4266883935779333,0,0.07552261091768742,6,3,1,0,7.204154305160046,7.149779371917248,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0
1982,ENG-Premier League,2425,Liverpool,jarell quansah,1,2024,87,10187,D S,13,478,0,0.09152641892433167,0,0.09152641892433167,0,0.10514529794454575,1,2,2,0,2.4939724653959274,2.420603469014168,3.0,1.0,69.52941176470588,13.133333333333333,0.5733116064220667,0.5733116064220667,0.23778139892965555,0.0,0.15228426395939088,0.0,0.15228426395939088,0.10863109595771066,0.005750452607945743,2,0,1,1,0,0,0
201,ENG-Premier League,2122,Everton,jarrad branthwaite,1,2021,72,8476,D S,6,384,1,0.6022208128124475,1,0.6022208128124475,0,0.0,3,0,0,1,0.06461069919168949,0.06461069919168949,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0
1338,ENG-Premier League,2324,Everton,jarrad branthwaite,1,2023,72,8476,D,35,3122,3,1.9108920088037848,3,1.9108920088037848,0,0.9319860828109086,14,4,8,0,6.321832184214145,6.261263381689787,17.0,0.0,64.0,4.266666666666667,0.39777918718755245,0.39777918718755245,0.2007402709374825,0.0,0.234375,0.0,0.234375,0.1411455030029174,0.0,1,0,1,1,0,0,0
1873,ENG-Premier League,2425,Everton,jarrad branthwaite,1,2024,72,8476,D S,30,2510,0,1.3813873650506139,0,1.3813873650506139,1,0.6528244335204363,10,3,4,0,4.862649876624346,4.707654871046543,12.0,0.0,89.2,34.68888888888889,1.0891079911962152,1.0891079911962152,0.1364922863431275,0.0,0.08648302370275464,0.0,0.08648302370275464,0.05508657296359405,0.026866991496791084,3,1,1,1,0,0,0
498,ENG-Premier League,2122,West Ham,jarrod bowen,1,2021,81,1776,F M S,36,3003,12,12.92943012341857,12,12.92943012341857,10,5.819746069610119,80,41,6,0,21.70068991370499,6.549722044728696,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,1,0
1049,ENG-Premier League,2223,West Ham,jarrod bowen,1,2022,81,1776,F M S,38,3245,6,10.004229810088873,5,8.48189047165215,5,6.90739019960165,75,48,2,0,15.171011984348297,3.6215272583067417,7.0,1.0,83.41666666666667,33.36666666666667,-0.9294301234185696,-0.9294301234185696,0.16161787654273213,0.0,0.3596403596403596,0.2997002997002997,0.6593406593406593,0.3874954082942628,0.1744179641241794,12,0,3,0,0,1,0
1620,ENG-Premier League,2324,West Ham,jarrod bowen,1,2023,81,1776,F M,34,3026,16,13.498636420816183,16,13.498636420816183,6,6.437707958742976,85,32,2,0,17.76942592486739,2.457054629921913,14.0,1.0,85.39473684210526,36.05555555555556,-4.004229810088873,-3.48189047165215,0.13338973080118496,1.0,0.16640986132511557,0.1386748844375963,0.30508474576271183,0.2774670825602461,0.19157630753902882,6,12,3,0,0,1,0
2176,ENG-Premier League,2425,West Ham,jarrod bowen,1,2024,81,1776,F M,34,2993,13,9.816103929653764,12,9.054935092106462,8,7.633318647742271,87,50,1,0,15.45670910179615,3.2645750464871526,9.0,0.0,89.0,33.62222222222222,2.501363579183817,2.501363579183817,0.1588074873037198,0.0,0.47587574355584933,0.1784534038334435,0.6543291473892928,0.40147960273412314,0.19147181635388894,16,6,3,0,0,1,0
2634,ENG-Premier League,2526,West Ham,jarrod bowen,1,2025,81,1776,F M,11,990,3,1.658348724246025,3,1.658348724246025,1,1.4210045505315065,26,11,0,0,3.47666285187006,0.7584487739950418,19.0,0.0,88.02941176470588,33.25555555555555,3.1838960703462362,2.9450649078935385,0.11282878080061798,1.0,0.3909121282993652,0.2405613097226863,0.6314734380220515,0.29517185221143966,0.2295351414289357,13,16,3,0,0,1,0
95,ENG-Premier League,2122,Brighton,jason steele,1,2021,220,7235,GK,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
659,ENG-Premier League,2223,Brighton,jason steele,1,2022,220,7235,GK,15,1350,0,0.0,0,0.0,1,0.18881599605083466,0,1,1,0,2.5362304002046585,2.347414404153824,9.0,0.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1221,ENG-Premier League,2324,Brighton,jason steele,1,2023,220,7235,GK,17,1530,0,0.0,0,0.0,0,0.0,0,0,0,0,3.745168898254633,3.745168898254633,6.0,1.0,90.0,15.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.012587733070055644,0,0,0,0,0,0,0
1789,ENG-Premier League,2425,Brighton,jason steele,1,2024,220,7235,GK,2,180,0,0.0,0,0.0,0,0.0,0,0,0,0,0.4078828990459442,0.4078828990459442,11.0,0.0,90.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
366,ENG-Premier League,2122,Newcastle United,javier manquillo,1,2021,86,1719,D S,19,1273,1,0.3779599890112877,1,0.3779599890112877,2,0.47096940595656633,4,4,5,0,1.646115392446518,0.8073002025485039,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0
930,ENG-Premier League,2223,Newcastle United,javier manquillo,1,2022,86,1719,S,4,25,0,0.0,0,0.0,0,0.0,0,0,0,0,0.11977600306272507,0.11977600306272507,11.0,0.0,67.0,14.144444444444444,0.6220400109887123,0.6220400109887123,0.09448999725282192,0.0,0.07069913589945012,0.14139827179890024,0.21209740769835037,0.026721444627663703,0.033297130036206574,1,0,4,0,0,0,1
2114,ENG-Premier League,2425,Southampton,jay robinson,1,2024,74,13582,M S,4,122,0,0.05553441867232323,0,0.05553441867232323,0,0.6817478071898222,1,3,0,0,0.873368987813592,0.13608679175376892,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,1,0,0
124,ENG-Premier League,2122,Burnley,jay rodriguez,1,2021,92,844,F M S,29,1356,2,4.855192940682173,2,4.855192940682173,2,1.9018799848854542,41,12,3,0,5.373036352917552,1.0446629952639341,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,1,0
1250,ENG-Premier League,2324,Burnley,jay rodriguez,1,2023,92,844,F S,21,781,2,4.621791888028383,1,3.860623050481081,1,0.17110992223024368,22,4,0,0,3.988340836018324,0.8826676225289702,21.0,0.0,46.758620689655174,15.066666666666666,-2.8551929406821728,-2.8551929406821728,0.11841934001663836,0.0,0.13274336283185842,0.13274336283185842,0.26548672566371684,0.32224731907182563,0.12623097244814963,2,0,3,0,0,1,0
767,ENG-Premier League,2223,Fulham,jay stansfield,1,2022,228,10718,M S,3,85,0,0.1730169951915741,0,0.1730169951915741,0,0.05896500125527382,2,1,0,0,0.23198199272155762,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,1,0,0
1896,ENG-Premier League,2425,Fulham,jay stansfield,1,2024,228,10718,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,14.0,0.0,28.333333333333332,0.9444444444444444,-0.1730169951915741,-0.1730169951915741,0.08650849759578705,0.0,0.0,0.0,0.0,0.1831944654969608,0.062433530740878165,0,0,4,0,0,0,1
2394,ENG-Premier League,2526,Crystal Palace,jaydee canvot,1,2025,78,13091,D S,2,91,0,0.0723661407828331,0,0.0723661407828331,0,0.0,1,0,0,0,0.2280120998620987,0.2280120998620987,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0
