,league,season,team,player,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup,previous_season_position,is_in_europe,lagged_mpm_1,lagged_fmp_1,lagged_xg_perf_1,lagged_npxg_perf_1,lagged_xg_per_shot_1,lagged_penalty_taker_1,lagged_g90_1,lagged_a90_1,lagged_ga90_1,lagged_xg90_1,lagged_xa90_1,lagged_goals_1,lagged_mpm_2,lagged_fmp_2,lagged_xg_perf_2,lagged_npxg_perf_2,lagged_xg_per_shot_2,lagged_penalty_taker_2,lagged_g90_2,lagged_a90_2,lagged_ga90_2,lagged_xg90_2,lagged_xa90_2,lagged_goals_2,main_pos,position_1,position_2,position_3,position_4
3550,ENG-Premier League,2526,Manchester City,sávio,1,2025,88,11735,M S,8,384,0.0,0.5321384407579899,0,0.5321384407579899,1,0.41813232004642487,5,4,1,0,1.6006948687136173,1.019850019365549,3.0,1.0,62.10344827586207,20.011111111111113,-4.246914088726044,-4.246914088726044,0.09539843797683716,0.0,0.04997223764575236,0.39977790116601886,0.4497501388117712,0.262200037748664,0.3470402431034631,1.0,37.46623563218391,4.861111111111111,-0.6236678524874151,-0.6161047355271876,0.03903606297469444,0.0,0.0,0.0,0.0,0.030199373693228924,0.04258685773832575,0.0,2,0,1,0,0
493,ENG-Premier League,1920,West Ham,sébastien haller,1,2019,81,6144,F S,32,2248,7.0,8.484900137409568,7,8.484900137409568,1,2.34311880171299,57,24,1,0,11.102972537279129,2.63970691524446,10.0,0.0,31.547101449275363,5.322222222222222,-1.946717722574249,-1.9903427558019757,0.12559686676284315,0.0,0.14972776769509982,0.0,0.25618413799648265,0.30273811437442255,0.06593100895651857,1.0,31.547101449275363,5.322222222222222,-1.946717722574249,-1.9903427558019757,0.12559686676284315,0.0,0.14972776769509982,0.0,0.25618413799648265,0.30273811437442255,0.06593100895651857,1.0,3,0,0,1,0
1009,ENG-Premier League,2021,West Ham,sébastien haller,1,2020,81,6144,F S,16,933,3.0,2.5546688437461853,3,2.5546688437461853,0,1.1348687317222357,25,10,0,0,3.660330254584551,0.8529492989182472,16.0,0.0,70.25,24.977777777777778,-1.4849001374095678,-1.4849001374095678,0.14885789714753628,0.0,0.2802491103202847,0.0400355871886121,0.3202846975088968,0.33969795923792756,0.09380813707925671,7.0,31.547101449275363,5.322222222222222,-1.946717722574249,-1.9903427558019757,0.12559686676284315,0.0,0.14972776769509982,0.0,0.25618413799648265,0.30273811437442255,0.06593100895651857,1.0,3,0,0,1,0
2044,ENG-Premier League,2223,Southampton,sékou mara,1,2022,74,8970,F S,22,510,1.0,1.0406398912891746,1,1.0406398912891746,2,1.068390192463994,16,6,1,0,1.9898097170516849,0.3792372150346637,15.0,0.0,31.547101449275363,5.322222222222222,-1.946717722574249,-1.9903427558019757,0.12559686676284315,0.0,0.14972776769509982,0.0,0.25618413799648265,0.30273811437442255,0.06593100895651857,1.0,31.547101449275363,5.322222222222222,-1.946717722574249,-1.9903427558019757,0.12559686676284315,0.0,0.14972776769509982,0.0,0.25618413799648265,0.30273811437442255,0.06593100895651857,1.0,3,0,0,1,0
302,ENG-Premier League,1920,Manchester United,tahith chong,1,2019,89,7439,S,3,29,0.0,0.07188169658184052,0,0.07188169658184052,0,0.0,1,0,0,0,0.08599959686398506,0.014117900282144547,6.0,1.0,2.0,0.03333333333333333,-0.046092672273516655,-0.046092672273516655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.03333333333333333,-0.046092672273516655,-0.046092672273516655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,1
2464,ENG-Premier League,2324,Luton,tahith chong,1,2023,256,7439,D F M S,33,1978,4.0,3.5191842010244727,4,3.5191842010244727,0,0.43756147287786007,30,9,4,0,5.8977455431595445,3.575332073494792,21.0,0.0,9.666666666666666,0.32222222222222224,-0.07188169658184052,-0.07188169658184052,0.07188169658184052,0.0,0.0,0.0,0.0,0.22308112732295332,0.0,0.0,51.38333333333333,12.005555555555556,-1.3735544718801975,-1.3735544718801975,0.07198862212857132,0.0,0.050041709151071194,0.08232882027131887,0.17578125,0.0964359323710296,0.09451994728524046,1.0,3,0,0,1,0
2011,ENG-Premier League,2223,Nottingham Forest,taiwo awoniyi,1,2022,249,7814,F S,27,1426,10.0,8.0510318800807,10,8.0510318800807,1,1.02802275121212,35,10,2,0,7.681166335940361,0.7168999258428812,21.0,0.0,31.547101449275363,5.322222222222222,-1.946717722574249,-1.9903427558019757,0.12559686676284315,0.0,0.14972776769509982,0.0,0.25618413799648265,0.30273811437442255,0.06593100895651857,1.0,31.547101449275363,5.322222222222222,-1.946717722574249,-1.9903427558019757,0.12559686676284315,0.0,0.14972776769509982,0.0,0.25618413799648265,0.30273811437442255,0.06593100895651857,1.0,3,0,0,1,0
2586,ENG-Premier League,2324,Nottingham Forest,taiwo awoniyi,1,2023,249,7814,F S,20,1066,6.0,5.060870740562677,6,5.060870740562677,3,1.6294344998896122,22,10,2,0,6.060688458383083,1.5500111253932118,16.0,0.0,52.81481481481482,15.844444444444445,1.9489681199193,1.9489681199193,0.23002948228802,0.0,0.6311360448807853,0.06311360448807854,0.6942496493688639,0.5081296418003247,0.06488222132474811,10.0,31.547101449275363,5.322222222222222,-1.946717722574249,-1.9903427558019757,0.12559686676284315,0.0,0.14972776769509982,0.0,0.25618413799648265,0.30273811437442255,0.06593100895651857,1.0,3,0,0,1,0
3136,ENG-Premier League,2425,Nottingham Forest,taiwo awoniyi,1,2024,249,7814,F S,26,363,1.0,2.418665297329426,1,2.418665297329426,0,0.08859707228839397,10,2,0,0,2.95575431548059,0.4484919551759958,17.0,0.0,53.3,11.844444444444445,0.9391292594373226,0.9391292594373226,0.23003957911648534,0.0,0.5065666041275797,0.25328330206378985,0.7598499061913695,0.4272780174959108,0.13756951687623367,6.0,52.81481481481482,15.844444444444445,1.9489681199193,1.9489681199193,0.23002948228802,0.0,0.6311360448807853,0.06311360448807854,0.6942496493688639,0.5081296418003247,0.06488222132474811,10.0,3,0,0,1,0
3619,ENG-Premier League,2526,Nottingham Forest,taiwo awoniyi,1,2025,249,7814,F S,4,125,0.0,0.17148704826831818,0,0.17148704826831818,0,0.14048615097999573,3,2,0,0,0.23436452448368073,0.0,7.0,1.0,13.961538461538462,4.033333333333333,-1.4186652973294258,-1.4186652973294258,0.2418665297329426,0.0,0.24793388429752067,0.0,0.24793388429752067,0.5996690819825022,0.021966216269849747,1.0,53.3,11.844444444444445,0.9391292594373226,0.9391292594373226,0.23003957911648534,0.0,0.5065666041275797,0.25328330206378985,0.7598499061913695,0.4272780174959108,0.13756951687623367,6.0,3,0,0,1,0
1064,ENG-Premier League,2122,Arsenal,takehiro tomiyasu,1,2021,83,7931,D S,21,1688,0.0,0.3872380005195737,0,0.3872380005195737,1,0.9992056842893362,11,12,2,0,8.340697228908539,7.47922095656395,8.0,0.0,60.82608695652174,7.688888888888889,-0.4019469805061817,-0.4019469805061817,0.03817203175276518,0.0,0.0,0.0,0.0,0.013580875344693738,0.00972160545725672,0.0,60.82608695652174,7.688888888888889,-0.4019469805061817,-0.4019469805061817,0.03817203175276518,0.0,0.0,0.0,0.0,0.013580875344693738,0.00972160545725672,0.0,1,1,0,0,0
1599,ENG-Premier League,2223,Arsenal,takehiro tomiyasu,1,2022,83,7931,D S,21,632,0.0,0.14463460259139538,0,0.14463460259139538,1,0.6008766107261181,3,4,2,0,2.2925584986805916,2.1198897063732147,5.0,1.0,80.38095238095238,18.755555555555556,-0.3872380005195737,-0.3872380005195737,0.03520345459268852,0.0,0.0,0.05331753554502369,0.05331753554502369,0.020646575857086274,0.05327518458888641,0.0,60.82608695652174,7.688888888888889,-0.4019469805061817,-0.4019469805061817,0.03817203175276518,0.0,0.0,0.0,0.0,0.013580875344693738,0.00972160545725672,0.0,1,1,0,0,0
2152,ENG-Premier League,2324,Arsenal,takehiro tomiyasu,1,2023,83,7931,D S,22,1106,2.0,1.6189159248024225,2,1.6189159248024225,1,0.5923872366547585,17,6,0,1,3.8184002935886383,3.4134652838110924,2.0,1.0,30.095238095238095,7.022222222222222,-0.14463460259139538,-0.14463460259139538,0.04821153419713179,0.0,0.0,0.14240506329113925,0.14240506329113925,0.02059669973611643,0.08556787178061809,0.0,80.38095238095238,18.755555555555556,-0.3872380005195737,-0.3872380005195737,0.03520345459268852,0.0,0.0,0.05331753554502369,0.05331753554502369,0.020646575857086274,0.05327518458888641,0.0,1,1,0,0,0
2722,ENG-Premier League,2425,Arsenal,takehiro tomiyasu,1,2024,83,7931,S,1,3,0.0,0.16684184968471527,0,0.16684184968471527,0,0.0,1,0,0,0,0.0,0.0,2.0,1.0,50.27272727272727,12.28888888888889,0.3810840751975775,0.3810840751975775,0.09523034851778955,0.0,0.162748643761302,0.081374321880651,0.244122965641953,0.1317381855625841,0.04820510967353369,2.0,30.095238095238095,7.022222222222222,-0.14463460259139538,-0.14463460259139538,0.04821153419713179,0.0,0.0,0.14240506329113925,0.14240506329113925,0.02059669973611643,0.08556787178061809,0.0,4,0,0,0,1
248,ENG-Premier League,1920,Liverpool,takumi minamino,1,2019,87,8239,F S,10,233,0.0,0.8382361009716988,0,0.8382361009716988,0,0.01614289917051792,8,1,0,0,1.2121315188705921,0.43118881061673164,2.0,1.0,31.547101449275363,5.322222222222222,-1.946717722574249,-1.9903427558019757,0.12559686676284315,0.0,0.14972776769509982,0.0,0.25618413799648265,0.30273811437442255,0.06593100895651857,1.0,31.547101449275363,5.322222222222222,-1.946717722574249,-1.9903427558019757,0.12559686676284315,0.0,0.14972776769509982,0.0,0.25618413799648265,0.30273811437442255,0.06593100895651857,1.0,3,0,0,1,0
798,ENG-Premier League,2021,Liverpool,takumi minamino,1,2020,87,8239,F M S,19,1004,3.0,2.9247402772307396,3,2.9247402772307396,0,0.810821782797575,20,5,1,0,6.542063135653734,2.9392822682857513,1.0,1.0,23.3,2.588888888888889,-0.8382361009716988,-0.8382361009716988,0.10477951262146235,0.0,0.0,0.0,0.0,0.3237821849246905,0.006235454615221514,0.0,49.21375,12.6,-1.3762204456143081,-1.3818805101327598,0.0891157174293134,0.0,0.13249098999466558,0.056393386593754,0.2598109959660592,0.16167210905566315,0.10022585590751756,2.0,3,0,0,1,0
1334,ENG-Premier League,2122,Liverpool,takumi minamino,1,2021,87,8239,F S,11,162,3.0,1.763352945446968,3,1.763352945446968,0,0.5603136941790581,7,2,1,0,2.6374892964959145,0.3138282969594002,3.0,1.0,52.8421052631579,11.155555555555555,0.0752597227692604,0.0752597227692604,0.14623701386153698,0.0,0.26892430278884466,0.0,0.26892430278884466,0.2621779132975763,0.0726832275416153,3.0,23.3,2.588888888888889,-0.8382361009716988,-0.8382361009716988,0.10477951262146235,0.0,0.0,0.0,0.0,0.3237821849246905,0.006235454615221514,0.0,3,0,0,1,0
153,ENG-Premier League,1920,Chelsea,tammy abraham,1,2019,80,702,F S,34,2233,15.0,18.08280211687088,15,18.08280211687088,3,2.9130469039082527,88,21,2,0,19.841922400519252,1.5461503937840462,3.0,1.0,31.547101449275363,5.322222222222222,-1.946717722574249,-1.9903427558019757,0.12559686676284315,0.0,0.14972776769509982,0.0,0.25618413799648265,0.30273811437442255,0.06593100895651857,1.0,31.547101449275363,5.322222222222222,-1.946717722574249,-1.9903427558019757,0.12559686676284315,0.0,0.14972776769509982,0.0,0.25618413799648265,0.30273811437442255,0.06593100895651857,1.0,3,0,0,1,0
641,ENG-Premier League,2021,Chelsea,tammy abraham,1,2020,80,702,F S,22,1027,6.0,6.1891482546925545,6,6.1891482546925545,1,0.7214870899915695,32,9,0,0,7.901167066767812,2.122331554070115,4.0,1.0,65.67647058823529,24.81111111111111,-3.08280211687088,-3.08280211687088,0.20548638769171454,0.0,0.6045678459471563,0.12091356918943126,0.7254814151365876,0.7288187149656871,0.11740896612258968,15.0,31.547101449275363,5.322222222222222,-1.946717722574249,-1.9903427558019757,0.12559686676284315,0.0,0.14972776769509982,0.0,0.25618413799648265,0.30273811437442255,0.06593100895651857,1.0,3,0,0,1,0
436,ENG-Premier League,1920,Tottenham,tanguy ndombele alvaro,1,2019,82,5962,M S,21,1002,2.0,0.3529553022235632,2,0.3529553022235632,2,0.7975039957091212,9,12,3,0,5.34064151532948,4.963006844744086,4.0,1.0,37.46623563218391,4.861111111111111,-0.6236678524874151,-0.6161047355271876,0.03903606297469444,0.0,0.0,0.0,0.0,0.030199373693228924,0.04258685773832575,0.0,37.46623563218391,4.861111111111111,-0.6236678524874151,-0.6161047355271876,0.03903606297469444,0.0,0.0,0.0,0.0,0.030199373693228924,0.04258685773832575,0.0,2,0,1,0,0
958,ENG-Premier League,2021,Tottenham,tanguy ndombele alvaro,1,2020,82,5962,M S,33,2141,3.0,1.5304817156866193,3,1.5304817156866193,2,2.12633260153234,18,14,3,0,10.934960171580315,8.005787655711174,6.0,1.0,47.714285714285715,11.133333333333333,1.6470446977764368,1.6470446977764368,0.03921725580261813,0.0,0.17964071856287425,0.17964071856287425,0.3592814371257485,0.03170257205600867,0.07163209542297497,2.0,37.46623563218391,4.861111111111111,-0.6236678524874151,-0.6161047355271876,0.03903606297469444,0.0,0.0,0.0,0.0,0.030199373693228924,0.04258685773832575,0.0,2,0,1,0,0
1494,ENG-Premier League,2122,Tottenham,tanguy ndombele alvaro,1,2021,82,5962,M S,9,490,1.0,0.5444414857774973,1,0.5444414857774973,1,0.6208788082003593,9,4,1,0,2.439093429595232,1.5780104137957096,7.0,1.0,64.87878787878788,23.788888888888888,1.4695182843133807,1.4695182843133807,0.08502676198258996,0.0,0.12610929472209248,0.08407286314806166,0.21018215787015415,0.06433598991676588,0.08938343490794518,3.0,47.714285714285715,11.133333333333333,1.6470446977764368,1.6470446977764368,0.03921725580261813,0.0,0.17964071856287425,0.17964071856287425,0.3592814371257485,0.03170257205600867,0.07163209542297497,2.0,2,0,1,0,0
107,ENG-Premier League,1920,Brighton,tariq lamptey,1,2019,220,8226,D M S,9,624,0.0,0.07120069861412048,0,0.07120069861412048,1,1.1490469872951508,2,7,2,0,1.1776024103164673,0.5959804151207209,17.0,0.0,59.213235294117645,10.602777777777778,-0.6848738426342607,-0.6848738426342607,0.04188578051980585,0.0,0.0,0.0,0.034385483264385105,0.024024464855626832,0.02884522063702823,0.0,59.213235294117645,10.602777777777778,-0.6848738426342607,-0.6848738426342607,0.04188578051980585,0.0,0.0,0.0,0.034385483264385105,0.024024464855626832,0.02884522063702823,0.0,2,0,1,0,0
592,ENG-Premier League,2021,Brighton,tariq lamptey,1,2020,220,8226,D M,11,904,1.0,0.7030035890638828,1,0.7030035890638828,1,0.8089802078902721,6,10,2,1,4.56888796761632,3.6915879994630814,15.0,0.0,69.33333333333333,6.933333333333334,-0.07120069861412048,-0.07120069861412048,0.03560034930706024,0.0,0.0,0.14423076923076922,0.14423076923076922,0.010269331530882761,0.1657279308598775,0.0,86.581541218638,25.86111111111111,-0.8259967889171094,-0.7891187921632081,0.05742272175443561,0.0,0.0,0.03056043804919501,0.059596950186640206,0.03275862276277328,0.05465601767006069,0.0,2,0,1,0,0
1148,ENG-Premier League,2122,Brighton,tariq lamptey,1,2021,220,8226,D F M S,30,1543,0.0,0.9944676943123341,0,0.9944676943123341,2,2.8592303851619363,19,21,4,0,5.926399769261479,3.0341785084456205,16.0,0.0,82.18181818181819,10.044444444444444,0.29699641093611717,0.29699641093611717,0.11716726484398048,0.0,0.09955752212389381,0.09955752212389381,0.19911504424778761,0.06998929537140426,0.08054006494482797,1.0,69.33333333333333,6.933333333333334,-0.07120069861412048,-0.07120069861412048,0.03560034930706024,0.0,0.0,0.14423076923076922,0.14423076923076922,0.010269331530882761,0.1657279308598775,0.0,3,0,0,1,0
1710,ENG-Premier League,2223,Brighton,tariq lamptey,1,2022,220,8226,D S,20,414,0.0,0.20849550142884254,0,0.20849550142884254,0,0.19618329592049122,5,4,1,0,2.6817909218370914,2.4700611047446728,9.0,0.0,51.43333333333333,17.144444444444446,-0.9944676943123341,-0.9944676943123341,0.052340404963807055,0.0,0.0,0.11665586519766688,0.11665586519766688,0.05800524464556712,0.16677299719026198,0.0,82.18181818181819,10.044444444444444,0.29699641093611717,0.29699641093611717,0.11716726484398048,0.0,0.09955752212389381,0.09955752212389381,0.19911504424778761,0.06998929537140426,0.08054006494482797,1.0,1,1,0,0,0
2272,ENG-Premier League,2324,Brighton,tariq lamptey,1,2023,220,8226,D M S,19,923,0.0,0.570682673715055,0,0.570682673715055,3,1.210934355854988,6,10,3,0,2.8591504972428083,1.6079945554956794,6.0,1.0,20.7,4.6,-0.20849550142884254,-0.20849550142884254,0.04169910028576851,0.0,0.0,0.0,0.0,0.04532510900627012,0.04264854259141114,0.0,51.43333333333333,17.144444444444446,-0.9944676943123341,-0.9944676943123341,0.052340404963807055,0.0,0.0,0.11665586519766688,0.11665586519766688,0.05800524464556712,0.16677299719026198,0.0,2,0,1,0,0
2839,ENG-Premier League,2425,Brighton,tariq lamptey,1,2024,220,8226,D M S,15,870,2.0,0.33914162404835224,2,0.33914162404835224,2,0.8965721465647221,6,5,0,0,2.2554087787866592,1.4430722370743752,11.0,0.0,48.578947368421055,10.255555555555556,-0.570682673715055,-0.570682673715055,0.09511377895250916,0.0,0.0,0.29252437703141926,0.29252437703141926,0.05564619787037372,0.11807593935747446,0.0,20.7,4.6,-0.20849550142884254,-0.20849550142884254,0.04169910028576851,0.0,0.0,0.0,0.0,0.04532510900627012,0.04264854259141114,0.0,2,0,1,0,0
1120,ENG-Premier League,2122,Brentford,tariqe fosu-henry,1,2021,244,10092,S,1,15,0.0,0.05358149856328964,0,0.05358149856328964,0,0.0,1,0,0,0,0.05358149856328964,0.0,21.0,0.0,2.0,0.03333333333333333,-0.046092672273516655,-0.046092672273516655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.03333333333333333,-0.046092672273516655,-0.046092672273516655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,1
2697,ENG-Premier League,2324,Wolverhampton Wanderers,tawanda chirewa,1,2023,229,12234,F S,8,129,0.0,0.1088726669549942,0,0.1088726669549942,0,0.0158984512090683,3,1,1,0,0.1717495657503605,0.0712861530482769,13.0,0.0,31.547101449275363,5.322222222222222,-1.946717722574249,-1.9903427558019757,0.12559686676284315,0.0,0.14972776769509982,0.0,0.25618413799648265,0.30273811437442255,0.06593100895651857,1.0,31.547101449275363,5.322222222222222,-1.946717722574249,-1.9903427558019757,0.12559686676284315,0.0,0.14972776769509982,0.0,0.25618413799648265,0.30273811437442255,0.06593100895651857,1.0,3,0,0,1,0
3169,ENG-Premier League,2425,Southampton,taylor harwood-bellis,1,2024,74,8495,D S,34,2832,1.0,2.1951861269772053,1,2.1951861269772053,0,1.9898590259253979,20,14,9,0,7.381218569353223,6.122977705672383,21.0,0.0,60.82608695652174,7.688888888888889,-0.4019469805061817,-0.4019469805061817,0.03817203175276518,0.0,0.0,0.0,0.0,0.013580875344693738,0.00972160545725672,0.0,60.82608695652174,7.688888888888889,-0.4019469805061817,-0.4019469805061817,0.03817203175276518,0.0,0.0,0.0,0.0,0.013580875344693738,0.00972160545725672,0.0,1,1,0,0,0
1149,ENG-Premier League,2122,Brighton,taylor richards,1,2021,220,9735,S,2,17,0.0,0.02142450027167797,0,0.02142450027167797,0,0.007314530201256275,1,1,0,0,0.1937687061727047,0.16502970084547997,16.0,0.0,2.0,0.03333333333333333,-0.046092672273516655,-0.046092672273516655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.03333333333333333,-0.046092672273516655,-0.046092672273516655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,1
2465,ENG-Premier League,2324,Luton,teden mengi,1,2023,256,12073,D S,30,2465,1.0,0.6793681988492608,1,0.6793681988492608,0,0.3480907082557678,11,6,3,0,3.329129146412015,2.983856063336134,21.0,0.0,60.82608695652174,7.688888888888889,-0.4019469805061817,-0.4019469805061817,0.03817203175276518,0.0,0.0,0.0,0.0,0.013580875344693738,0.00972160545725672,0.0,60.82608695652174,7.688888888888889,-0.4019469805061817,-0.4019469805061817,0.03817203175276518,0.0,0.0,0.0,0.0,0.013580875344693738,0.00972160545725672,0.0,1,1,0,0,0
358,ENG-Premier League,1920,Norwich,teemu pukki,1,2019,79,7696,F S,36,2908,11.0,11.524341631680727,9,10.002006579190493,3,3.6190149765461683,80,30,3,0,14.751469133421779,2.368443002924323,21.0,0.0,31.547101449275363,5.322222222222222,-1.946717722574249,-1.9903427558019757,0.12559686676284315,0.0,0.14972776769509982,0.0,0.25618413799648265,0.30273811437442255,0.06593100895651857,1.0,31.547101449275363,5.322222222222222,-1.946717722574249,-1.9903427558019757,0.12559686676284315,0.0,0.14972776769509982,0.0,0.25618413799648265,0.30273811437442255,0.06593100895651857,1.0,3,0,0,1,0
1442,ENG-Premier League,2122,Norwich,teemu pukki,1,2021,79,7696,F,37,3278,11.0,11.44952037371695,8,9.166050033643842,3,4.062802174128592,71,27,4,0,11.974240876734257,1.043409519828856,21.0,0.0,80.77777777777777,32.31111111111111,-0.524341631680727,-1.0020065791904926,0.1440542703960091,1.0,0.3404401650618982,0.09284731774415406,0.4332874828060523,0.3566680697562811,0.11200527781607812,11.0,82.4,9.155555555555555,-0.807056225836277,-1.509392712265253,0.16068742704996164,0.0,0.30201342281879195,0.04983388704318937,0.3843807199511897,0.3623204024205374,0.044034005009702275,4.0,3,0,0,1,0
720,ENG-Premier League,2021,Fulham,terence kongolo,1,2020,228,6067,D,1,90,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.3735769987106323,0.3735769987106323,21.0,0.0,86.58035714285714,12.991666666666667,-0.602175930282101,-0.602175930282101,0.04516520102818807,0.0,0.0,0.0,0.0,0.015673902275939955,0.00602434690439219,0.0,86.58035714285714,12.991666666666667,-0.602175930282101,-0.602175930282101,0.04516520102818807,0.0,0.0,0.0,0.0,0.015673902275939955,0.00602434690439219,0.0,1,1,0,0,0
1873,ENG-Premier League,2223,Leicester,tetê,1,2022,75,10536,F M S,13,756,1.0,1.8560382332652807,1,1.8560382332652807,0,0.3867563046514988,15,6,0,0,3.7511419784277678,1.7394799161702394,8.0,0.0,49.21375,12.6,-1.3762204456143081,-1.3818805101327598,0.0891157174293134,0.0,0.13249098999466558,0.056393386593754,0.2598109959660592,0.16167210905566315,0.10022585590751756,2.0,49.21375,12.6,-1.3762204456143081,-1.3818805101327598,0.0891157174293134,0.0,0.13249098999466558,0.056393386593754,0.2598109959660592,0.16167210905566315,0.10022585590751756,2.0,3,0,0,1,0
769,ENG-Premier League,2021,Leicester,thakgalo leshabela,1,2020,75,9311,S,1,8,0.0,0.0,0,0.0,0,0.0,0,0,0,0,1.0024700164794922,1.0024700164794922,5.0,1.0,2.0,0.03333333333333333,-0.046092672273516655,-0.046092672273516655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.03333333333333333,-0.046092672273516655,-0.046092672273516655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,1
